population;mutation factor;crossover chance;selection;succession;crossover mode;score
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;801.0712269465395
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;763.9802621290281
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;817.5077010088279
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;780.9033656639247
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;754.0699709425395
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;806.8943869570737
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;799.170913954963
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;793.8910810354132
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;801.468889898384
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;787.6006855809912
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;796.4989305725267
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;810.3206547668524
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;797.4660738739536
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;793.2082682845896
9;0.43728537520133004;0.3892519875796233;exp;best;hor-slice;824.9078713337394
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;814.4848773527646
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;780.5497774059763
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;782.9557763810284
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;792.7234612078963
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;798.6301983424783
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;801.4017143351721
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;815.0455176770306
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;818.2014009134401
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;833.0831701755664
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;825.0518463243136
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;809.4584135229642
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;795.1260625980592
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;825.8801623585834
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;797.7246466631556
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;828.3400392418888
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;765.0477273577371
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;808.6491909184926
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;809.6958442371655
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;809.0484030045579
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;794.4848904365444
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;804.74994668192
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;819.9882187341742
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;813.4421605998914
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;816.9521730385388
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;801.274854066521
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;812.9552120388075
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;801.931211531788
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;818.4217637549928
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;782.1649004118019
5;0.635810831933942;0.37872336655416816;exp;tourny;hor-slice;790.254555004495
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;821.5504392706806
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;812.57742516894
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;779.3883547847053
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;816.8602593063894
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;797.0806909918119
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;782.3401966681383
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;793.1864143102981
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;801.2889584700596
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;810.0732758069569
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;808.1704169525699
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;827.9251300784376
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;820.1499478025025
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;820.4779144138498
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;796.6669844368952
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;812.5289114864988
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;797.5474654945483
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;820.2489610731843
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;813.075431280859
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;812.4589984873362
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;814.5718784242683
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;829.9605555135525
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;823.0333168973816
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;819.9955967283794
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;772.3488471841125
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;801.2987739585956
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;803.5501621570502
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;816.2979458413824
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;784.7653691152075
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;811.8736846715962
17;0.7665460294203537;0.5997139611572873;exp;tourny;avg;808.4142220107921
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;814.7142505014299
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;840.924073711768
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;845.536821764946
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;834.3034484757163
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;820.5279534105338
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;811.0165181653407
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;821.516788121507
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;815.3335487699433
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;814.0707444352921
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;818.5225715987391
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;814.2568583464439
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;819.9854287656119
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;823.9486759476773
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;846.5133398369088
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;811.2899253839715
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;843.6074394794056
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;847.5734053978392
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;832.6210056940649
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;828.2530166197197
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;836.6653364634707
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;813.5488143735658
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;850.3719596988716
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;845.6512135306416
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;828.2167604187924
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;822.5671163334285
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;835.040346622511
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;821.7458929429741
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;857.373309980838
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;825.2864949429087
21;0.6061525205166043;0.05783723671236951;exp;tourny;hor-slice;845.0218675372887
10;0.4975388455820213;0.8215535198488595;rand;best;avg;823.9761107919176
10;0.4975388455820213;0.8215535198488595;rand;best;avg;813.3932455612057
10;0.4975388455820213;0.8215535198488595;rand;best;avg;801.8096725332053
10;0.4975388455820213;0.8215535198488595;rand;best;avg;808.6919030589504
10;0.4975388455820213;0.8215535198488595;rand;best;avg;793.9004297194219
10;0.4975388455820213;0.8215535198488595;rand;best;avg;821.6403871200223
10;0.4975388455820213;0.8215535198488595;rand;best;avg;801.4961179369072
10;0.4975388455820213;0.8215535198488595;rand;best;avg;817.7536327562007
10;0.4975388455820213;0.8215535198488595;rand;best;avg;807.7065106493638
10;0.4975388455820213;0.8215535198488595;rand;best;avg;799.754760900547
10;0.4975388455820213;0.8215535198488595;rand;best;avg;784.1703513543065
10;0.4975388455820213;0.8215535198488595;rand;best;avg;809.4509098287906
10;0.4975388455820213;0.8215535198488595;rand;best;avg;803.1790774467948
10;0.4975388455820213;0.8215535198488595;rand;best;avg;815.7886519646667
10;0.4975388455820213;0.8215535198488595;rand;best;avg;797.3877400085149
10;0.4975388455820213;0.8215535198488595;rand;best;avg;790.2624921065237
10;0.4975388455820213;0.8215535198488595;rand;best;avg;789.7713436832818
10;0.4975388455820213;0.8215535198488595;rand;best;avg;814.2258512207276
10;0.4975388455820213;0.8215535198488595;rand;best;avg;804.3494902798237
10;0.4975388455820213;0.8215535198488595;rand;best;avg;784.257748873024
10;0.4975388455820213;0.8215535198488595;rand;best;avg;818.4799921076763
10;0.4975388455820213;0.8215535198488595;rand;best;avg;829.2011035679958
10;0.4975388455820213;0.8215535198488595;rand;best;avg;803.3945819882916
10;0.4975388455820213;0.8215535198488595;rand;best;avg;813.9777498516908
10;0.4975388455820213;0.8215535198488595;rand;best;avg;807.0113973291852
10;0.4975388455820213;0.8215535198488595;rand;best;avg;805.5217179942122
10;0.4975388455820213;0.8215535198488595;rand;best;avg;805.2091891668424
10;0.4975388455820213;0.8215535198488595;rand;best;avg;798.3120416945126
10;0.4975388455820213;0.8215535198488595;rand;best;avg;819.0604049493187
10;0.4975388455820213;0.8215535198488595;rand;best;avg;794.3685938061656
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;799.6542305548714
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;764.9041992743857
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;805.1492448415472
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;794.8503579372397
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;803.5721709523909
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;801.1219589040915
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;780.0490147079335
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;790.2468660229713
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;796.2026960269912
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;788.9463063530502
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;789.992568726847
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;801.5440870238318
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;781.7383955863954
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;793.7482623647442
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;777.4382518587471
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;781.3995030427353
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;781.3325954169445
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;792.887852869811
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;767.9924312982611
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;813.3507688508948
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;789.388605926006
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;778.1553800786123
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;804.3581688028402
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;787.7065031979864
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;796.3295803438954
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;796.212815278747
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;789.7190286370096
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;782.2150731094104
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;779.3807065381772
12;0.2652745804160447;0.5912949730107216;rand;tourny;vert-slice;788.5479565851623
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;790.1493199346739
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;806.3713778539873
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;790.3088883327317
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;805.0674987694022
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;825.3227215121801
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;820.4814288393535
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;838.4107623063135
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;827.0460084589764
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;823.6629760454578
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;823.4527627047053
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;823.1541688311407
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;814.0575319383944
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;819.4540226232257
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;822.0984773320582
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;818.8966061781749
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;825.7118467626829
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;831.2074635336442
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;807.8377288906286
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;822.9920031575473
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;822.8972514814329
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;821.4302489930816
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;812.1050167663941
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;816.1885376714525
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;794.9956439265472
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;817.1044418628668
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;822.9326868317792
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;829.471903773861
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;818.802166817937
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;807.3189205553443
23;0.36984316332296485;0.532659549566204;rand;tourny;avg;825.1405877511115
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;845.684889462558
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;875.9786012372905
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;884.8504999203755
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;843.4263849059671
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;873.765653996451
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;870.2070437936281
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;882.281100058583
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;886.6545205826912
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;885.9966328813513
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;901.2367365856693
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;889.9055159964631
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;858.8427624152238
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;873.9446238925292
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;872.3336040605392
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;875.8461090674851
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;892.102929708407
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;870.3307110332573
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;856.4170787196817
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;875.6511431809753
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;864.0497232482976
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;851.4309231045904
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;884.0461898124074
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;858.0279636062527
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;871.6516984849083
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;875.9651817893822
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;881.7795447098842
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;862.742655329455
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;884.8790843148445
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;887.1279512258521
5;0.0014175749154917705;0.557685703597445;rand;best;vert-slice;875.3559302603135
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;793.430349588653
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;763.0140741817456
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;797.6755107729747
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;807.493970430058
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;791.4408518235911
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;787.8637155936801
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;801.9400384135515
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;790.1683336232591
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;790.8773517238942
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;808.4716508147616
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;795.4584283409527
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;786.4900930842435
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;794.401240090873
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;775.8931557998172
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;791.9925860968141
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;790.1816525370999
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;800.3469766717506
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;794.4799207316428
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;817.1744135390809
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;781.8608477309842
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;820.64203542352
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;804.4059623847733
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;805.8254274645675
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;796.1674425448957
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;805.0450903165638
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;806.5089235864328
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;807.6359181656262
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;797.1662492932762
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;803.9468398692283
11;0.6811310278429876;0.8839792464428223;rand;best;vert-slice;797.3029099984842
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;794.8139166237438
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;798.1302834298202
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;795.6314666212315
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;808.9837623507052
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;811.5307161022629
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;805.2891060934185
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;802.1896775442664
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;795.0394039115018
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;808.1490135770747
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;811.1354526366258
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;810.4177825720524
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;809.9196872481509
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;789.7115021066465
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;779.480635764094
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;791.1091500442035
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;795.6457550996528
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;808.8146297583218
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;807.8191925793691
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;810.6903856411169
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;820.5729107446232
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;806.0210749758465
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;804.3158405296099
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;800.8346612367163
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;813.258838847961
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;810.8866619567192
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;765.9166507035314
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;821.8467887922667
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;797.6251224120123
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;800.8164751386003
10;0.5545528519810357;0.6095456699602058;rand;tourny;vert-slice;823.1395479079479
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;823.1330907664383
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;825.8444404749723
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;827.9340062054127
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;802.0946449278566
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;801.2383273286796
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;817.0975420410268
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;808.3644720034031
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;820.7546147378097
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;813.716302320727
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;816.5029632251575
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;818.6763950075206
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;778.21349511836
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;821.4783248604601
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;832.1485089705928
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;811.7100281568866
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;806.7998621779584
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;801.0338782343993
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;818.8444132806264
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;814.9385858425771
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;799.2342423205756
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;788.8672684296445
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;798.2015649695944
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;801.4976490243735
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;816.241092639776
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;823.8680765430123
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;796.9269575968744
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;818.4645170670058
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;797.5580232123766
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;836.7272156326671
4;0.6591360654918844;0.263123215765682;rand;tourny;vert-slice;814.5249983968289
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;834.4687658549313
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;819.2986123659322
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;815.9517584656768
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;839.7331014081399
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;830.253343034345
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;836.220027877895
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;829.6718331203256
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;840.0844947248395
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;830.5065927174112
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;830.6212355387788
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;824.680450198744
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;823.8623720335293
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;829.5336758223814
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;821.9213559984142
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;830.6210042880941
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;834.4778499208264
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;822.5090561263808
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;830.8477365828729
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;832.3710140654351
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;819.7168103203501
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;825.6829836333055
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;823.2486794956077
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;808.0725363916149
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;833.0357631526974
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;822.7515039641968
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;814.6767351660583
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;813.422015933324
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;827.121708042983
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;829.3905542589479
23;0.802442059594561;0.5645424621100161;rand;tourny;avg;833.4564443515637
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;815.6444722555883
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;819.1009052898312
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;792.5560573571265
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;807.1963818191377
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;809.6079337149587
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;806.7195742578702
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;809.3072447364841
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;808.7739746626107
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;808.6953604324738
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;815.5608800174292
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;806.2378334478555
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;817.0832207042679
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;819.2635714413545
9;0.4897159193629641;0.8500882961437528;rand;tourny;avg;799.7668731283109
